date,component_name,uswds,static_content_templates,yellow_ribbon_schools,vre_ch31_eligibility__amp__entitlement,_28_1900_veteran_readiness,virtual_agent,verify_your_enrollment,appointments,travel_pay,apply_to_use_transferred_education_benefits,apply_for_burial_in_a_va_national_cemetery,apply_for_dic__survivors_pension__or_accrued_benefits_online,survivor_and_dependent_benefits_22_5490,static_pages,simple_forms_patterns,form_upload,request_a_presidential_memorial_certificate,_26_4555_application_in_acquiring_specially_adapted_housing_or_special_home_adaptation_grant,submit_a_statement_to_support_a_claim,sign_va_claim_forms_as_an_alternate_signer,submit_an_intent_to_file,request_priority_processing_for_an_existing_claim,request_personal_records,find_a_va_accredited_representative_or_vso,fill_out_your_form_to_appoint_a_va_accredited_representative_or_vso,_40_10007_pre_need_burial_planning_form,view_your_representative,welcome_va_setup_review_information_form,va_profile,dashboard,_21_527ez_pension_benefits_form,pact_act,all_va_offices,personalized_career_planning_and_guidance_chapter_36__va_form_27_8832_,my_education_benefits,mhv_secure_messaging,mhv_medications,mhv_medical_records,submit_medical_expenses_to_support_a_pension_or_dic_claim,_1330m_apply_for_a_medallion_in_a_private_cemetery,apply_for_certificate_of_eligibility,foreign_medical_program_cover_sheet,file_a_champva_claim,_10_10d_extended,income_limits,_21p_0969_income_and_asset_statement_form,order_hearing_aid_or_cpap_supplies,_1010ez_health_care_application_form,gi_bill_comparison_tool,fry_dea___va_education_benefits_for_survivors_and_dependents,financial_status_report,_10_10ezr_update_health_benefits_info_form,enrollment_verification,designation_of_certifying_official_s_,conflicting_interests_certification_for_proprietary_schools,_22_10282_ibm_skillsbuild_training_program_intake_application,_22_10215_statement_of_assurance_of_compliance_with_95_percent_enrollment_ratios,_22_10203_education_benefits_form,_22_0994_education_benefits_form,_0839,dispute_your_va_debt,discover_your_benefits,_21_526ez_disability_compensation_claim_form,connect_your_device,view_dependents,_21_0538_dependents_verification,_686c_674_v2,_686c_674,claims_status,travel_claim,check_in,_10_10cg,_21_2680_house_bound_status,after_visit_summary,ask_va,sc_testing,hlr_testing,platform_ish_,request_for_higher_level_review,file_a_supplemental_claim,request_a_board_appeal,authenticated_experience_design_patterns,total,_10297,_10275,veteran_id_card_v1,demo__file_for_disability_compensation___conditions,va_online_services_terms_of_use,sign_in_confirm_contact_email,post_9_11_gi_bill_status,order_medical_supplies,_1330m2_apply_for_a_medallion_in_a_private_cemetery,login_page,your_va_home_loan_coe,register_for_the_foreign_medical_program__fmp_,_10_7959c_champva_other_health_insurance_certification_form,_10_10d_application_for_champva_benefits,facility_locator,gi_bill_school_feedback_tool,_35__exemption_of_the_routine_reporting,discharge_wizard,pre_check_in,_21p_530ez_burials_benefits_form,_21p_530a_interment_allowance,_21_4192_employment_information,_21_0779_nursing_home_information,authentication_callback,submitted_appeals_view__amp__download,decision_reviews_onramp_tool,accredited_representative_portal,_21a_apply_to_become_a_va_accredited_attorney_or_claims_agent,authorize_va_to_release_your_information_to_a_third_party_source,resources_and_support,representative_form_upload,my_healthevet_on_va_gov,education_letters,_22_1995_education_benefits_form,covid_19_screener,debt_and_bills,apply_for_personalized_career_planning_and_guidance_with_va_form_25_8832,verify_identity,mock_form_minimal_header,application_for_accrued_amounts_due_a_deceased_beneficiary,marital_status_questionnaire__21p_0537_,search,rated_disabilities,new_28_1900_veteran_readiness,letters,view_payments,resources_for_schools,contact_us,apply_for_additional_compensation_based_on_inability_to_work,submit_employment_questionnaire,apply_for_specially_adapted_housing_grant,mock_sip_form,sign_in_changes_reminder,my_messages
2025-11-06,VaCheckboxGroup,13,,,,,,,,1,2,,,,,,,,,,,2,,,1,1,,,,1,,,1,,,,,1,,,,,,,,,,,,3,,2,,,,,,,,,,1,,5,,,,1,,,,,,,,,1,1,4,,1,1,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
2025-11-06,VaMemorableDate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,2,,4,,2,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-06,VaLinkAction,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,1,,,,,,,,,,1,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,3,,,,,17,,,,,,,,,,,,,1,1,,,,,,,,,1,,,,,,,,1,,,,,3,,,,,,,,,,,,,,,,,,
2025-11-06,VaAlertSignIn,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,2,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-06,VaIcon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,6,,2,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
2025-11-06,VaTextarea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,2,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-06,VaTelephone,,,,,,,,20,,,,,,,,2,,,,,,,,,,,,,4,,,,,,,8,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,2,,,1,,,,,47,,,,,,,2,,,,,,1,2,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,
2025-11-06,VaAccordion,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,3,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-06,VaAccordionItem,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,1,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-06,VaStatementOfTruth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,6,1,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-06,VaCard,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,10,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
2025-11-06,VaFileInputMultiple,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,2,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-06,VaProgressBar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-06,VaComboBox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-06,VaSummaryBox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-06,VaNotification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-06,VaButtonSegmented,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-06,VaAlertExpandable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-06,VaNeedHelp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-06,VaProcessList,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,19,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,
2025-11-06,VaProcessListItem,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,14,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,
2025-11-06,VaBackToTop,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-06,VaTelephoneInput,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-06,VaSearchFilter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-06,VaSidenav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-06,VaSidenavItem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-06,VaSidenavSubmenu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-06,va-promo-banner,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-06,va-header-minimal,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-06,va-pagination,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
